id,attack_cat
1918,Generic
1919,Generic
1920,Fuzzers
1921,Exploits
1922,DoS
1923,Exploits
1924,Exploits
1925,Exploits
1926,Normal
1927,Exploits
1928,Normal
1929,Exploits
1930,Exploits
1931,Reconnaissance
1932,Generic
1933,Exploits
1934,Fuzzers
1935,Exploits
1936,Normal
1937,Normal
1938,Normal
1939,Normal
1940,Generic
1941,Generic
1942,Fuzzers
1943,Analysis
1944,Normal
1945,Generic
1946,Generic
1947,Normal
1948,Normal
1949,DoS
1950,DoS
1951,Normal
1952,Exploits
1953,Fuzzers
1954,Normal
1955,Exploits
1956,DoS
1957,Fuzzers
1958,Normal
1959,Worms
1960,Analysis
1961,Normal
1962,DoS
1963,Normal
1964,Normal
1965,DoS
1966,Exploits
1967,DoS
1968,Fuzzers
1969,Exploits
1970,Exploits
1971,Normal
1972,Exploits
1973,Normal
1974,Normal
1975,Normal
1976,Normal
1977,Normal
1978,Normal
1979,Generic
1980,Normal
1981,Exploits
1982,Generic
1983,Exploits
1984,Backdoor
1985,Generic
1986,Normal
1987,Generic
1988,Generic
1989,Normal
1990,Exploits
1991,Exploits
1992,Generic
1993,Normal
1994,Exploits
1995,DoS
1996,Normal
1997,Exploits
1998,Generic
1999,Generic
2000,Normal
2001,Exploits
2002,Generic
2003,Normal
2004,Exploits
2005,Normal
2006,Exploits
2007,Normal
2008,Normal
2009,Generic
2010,Generic
2011,Fuzzers
2012,Generic
2013,Normal
2014,Normal
2015,Fuzzers
2016,Normal
2017,Normal
2018,Fuzzers
2019,Generic
2020,Normal
2021,Exploits
2022,Normal
2023,Normal
2024,Generic
2025,Generic
2026,Fuzzers
2027,Reconnaissance
2028,Fuzzers
2029,Generic
2030,Reconnaissance
2031,Generic
2032,Exploits
2033,Normal
2034,Normal
2035,Reconnaissance
2036,Normal
2037,Analysis
2038,Exploits
2039,Normal
2040,Exploits
2041,Normal
2042,Exploits
2043,Normal
2044,Exploits
2045,Generic
2046,Exploits
2047,Normal
2048,Generic
2049,Normal
2050,Normal
2051,DoS
2052,Exploits
2053,Exploits
2054,Exploits
2055,Exploits
2056,Normal
2057,Normal
2058,Generic
2059,Fuzzers
2060,Reconnaissance
2061,DoS
2062,Fuzzers
2063,Normal
2064,Normal
2065,Exploits
2066,Generic
2067,Exploits
2068,Generic
2069,Fuzzers
2070,Fuzzers
2071,Generic
2072,DoS
2073,Reconnaissance
2074,Generic
2075,Normal
2076,Normal
2077,Generic
2078,Normal
2079,Normal
2080,Normal
2081,Generic
2082,Normal
2083,Normal
2084,DoS
2085,Normal
2086,Exploits
2087,Generic
2088,Reconnaissance
2089,Fuzzers
2090,Fuzzers
2091,Normal
2092,Normal
2093,Exploits
2094,Normal
2095,Fuzzers
2096,Reconnaissance
2097,DoS
2098,Exploits
2099,Exploits
2100,Reconnaissance
2101,Generic
2102,Normal
2103,Fuzzers
2104,Normal
2105,Generic
2106,Reconnaissance
2107,Normal
2108,Normal
2109,Generic
2110,Exploits
2111,Fuzzers
2112,DoS
2113,Exploits
2114,Generic
2115,Backdoor
2116,Normal
2117,Exploits
2118,Fuzzers
2119,Generic
2120,Reconnaissance
2121,Fuzzers
2122,Normal
2123,Generic
2124,Normal
2125,Normal
2126,Fuzzers
2127,Generic
2128,Reconnaissance
2129,DoS
2130,Fuzzers
2131,Exploits
2132,DoS
2133,Normal
2134,Fuzzers
2135,Backdoor
2136,Fuzzers
2137,Generic
2138,Normal
2139,Normal
2140,Exploits
2141,Exploits
2142,Normal
2143,Normal
2144,Exploits
2145,Generic
2146,Fuzzers
2147,Generic
2148,Exploits
2149,Normal
2150,Generic
2151,Reconnaissance
2152,Normal
2153,Normal
2154,Exploits
2155,Exploits
2156,Generic
2157,Analysis
2158,Exploits
2159,Normal
2160,Generic
2161,DoS
2162,Normal
2163,Generic
2164,Exploits
2165,Exploits
2166,Exploits
2167,Normal
2168,Normal
2169,Exploits
2170,DoS
2171,Generic
2172,Exploits
2173,DoS
2174,Normal
2175,Generic
2176,Backdoor
2177,Fuzzers
2178,Normal
2179,Exploits
2180,DoS
2181,Analysis
2182,Generic
2183,Fuzzers
2184,Generic
2185,Reconnaissance
2186,Exploits
2187,Exploits
2188,Normal
2189,Normal
2190,Normal
2191,Fuzzers
2192,Generic
2193,Fuzzers
2194,Generic
2195,DoS
2196,DoS
2197,Normal
2198,Normal
2199,Exploits
2200,Fuzzers
2201,Analysis
2202,Generic
2203,Normal
2204,Generic
2205,DoS
2206,Exploits
2207,Exploits
2208,Normal
2209,Generic
2210,Generic
2211,Generic
2212,Normal
2213,Normal
2214,Normal
2215,Normal
2216,Generic
2217,Normal
2218,Generic
2219,Normal
2220,Normal
2221,Exploits
2222,Backdoor
2223,Normal
2224,Fuzzers
2225,Generic
2226,Exploits
2227,Exploits
2228,Generic
2229,Normal
2230,Reconnaissance
2231,Generic
2232,Exploits
2233,Fuzzers
2234,Analysis
2235,Normal
2236,Generic
2237,Generic
2238,Normal
2239,DoS
2240,Normal
2241,Normal
2242,Generic
2243,Generic
2244,Normal
2245,Exploits
2246,Generic
2247,Exploits
2248,Generic
2249,Normal
2250,Normal
2251,Normal
2252,Fuzzers
2253,Generic
2254,Generic
2255,Fuzzers
2256,Generic
2257,Normal
2258,Backdoor
2259,Analysis
2260,Normal
2261,Generic
2262,Generic
2263,Generic
2264,Exploits
2265,DoS
2266,Fuzzers
2267,Normal
2268,Exploits
2269,Normal
2270,Generic
2271,Normal
2272,Normal
2273,Generic
2274,Generic
2275,Generic
2276,Analysis
2277,Normal
2278,Generic
2279,Generic
2280,Generic
2281,Fuzzers
2282,Reconnaissance
2283,Generic
2284,Exploits
2285,Exploits
2286,Analysis
2287,Reconnaissance
2288,Generic
2289,Exploits
2290,Normal
2291,Normal
2292,Exploits
2293,Normal
2294,Normal
2295,Generic
2296,Normal
2297,Generic
2298,Generic
2299,Exploits
2300,Exploits
2301,Exploits
2302,Fuzzers
2303,Normal
2304,Exploits
2305,Reconnaissance
2306,Normal
2307,Normal
2308,DoS
2309,Normal
2310,Reconnaissance
2311,Normal
2312,Generic
2313,Reconnaissance
2314,Exploits
2315,Exploits
2316,Reconnaissance
2317,Backdoor
2318,Fuzzers
2319,Generic
2320,Normal
2321,Normal
2322,Normal
2323,Exploits
2324,Normal
2325,Reconnaissance
2326,Exploits
2327,Generic
2328,Generic
2329,Generic
2330,Generic
2331,DoS
2332,Shellcode
2333,Generic
2334,Exploits
2335,DoS
2336,Exploits
2337,Normal
2338,Normal
2339,Normal
2340,Normal
2341,Generic
2342,Generic
2343,Fuzzers
2344,Normal
2345,DoS
2346,Exploits
2347,Generic
2348,Generic
2349,Reconnaissance
2350,Exploits
2351,Normal
2352,Reconnaissance
2353,Exploits
2354,Normal
2355,Exploits
2356,DoS
2357,Generic
2358,Fuzzers
2359,Normal
2360,Normal
2361,Normal
2362,Generic
2363,Fuzzers
2364,Exploits
2365,DoS
2366,Analysis
2367,Normal
2368,Exploits
2369,Normal
2370,Generic
2371,Fuzzers
2372,Normal
2373,Normal
2374,DoS
2375,Reconnaissance
2376,Exploits
2377,Generic
2378,Generic
2379,Exploits
2380,Analysis
2381,Generic
2382,Generic
2383,Fuzzers
2384,Normal
2385,Generic
2386,DoS
2387,Generic
2388,Generic
2389,Normal
2390,Normal
2391,Fuzzers
2392,Fuzzers
2393,Fuzzers
2394,Normal
2395,Generic
2396,Exploits
2397,Reconnaissance
2398,Generic
2399,Generic
2400,Normal
2401,DoS
2402,Exploits
2403,Exploits
2404,Exploits
2405,Generic
2406,Exploits
2407,Normal
2408,Reconnaissance
2409,Generic
2410,Normal
2411,Normal
2412,Exploits
2413,Normal
2414,Fuzzers
2415,Fuzzers
2416,Exploits
2417,Exploits
2418,Fuzzers
2419,Generic
2420,Generic
2421,Exploits
2422,Exploits
2423,Exploits
2424,Fuzzers
2425,Exploits
2426,Generic
2427,Generic
2428,Analysis
2429,Generic
2430,Fuzzers
2431,Exploits
2432,Normal
2433,Exploits
2434,DoS
2435,Generic
2436,Normal
2437,Reconnaissance
2438,Normal
2439,Fuzzers
2440,Normal
2441,Fuzzers
2442,Analysis
2443,Generic
2444,Exploits
2445,Normal
2446,Fuzzers
2447,DoS
2448,Fuzzers
2449,Exploits
2450,Generic
2451,Fuzzers
2452,Fuzzers
2453,Generic
2454,Normal
2455,Normal
2456,Exploits
2457,Generic
2458,Generic
2459,Normal
2460,DoS
2461,Backdoor
2462,Exploits
2463,Exploits
2464,Exploits
2465,Generic
2466,Generic
2467,Normal
2468,Normal
2469,Generic
2470,Exploits
2471,Exploits
2472,Normal
2473,Fuzzers
2474,Normal
2475,Exploits
2476,Normal
2477,Generic
2478,Exploits
2479,Generic
2480,Generic
2481,Generic
2482,Generic
2483,Reconnaissance
2484,Backdoor
2485,DoS
2486,Generic
2487,Exploits
2488,Reconnaissance
2489,Reconnaissance
2490,Generic
2491,Normal
2492,Generic
2493,Analysis
2494,Normal
2495,Generic
2496,Generic
2497,Exploits
2498,Exploits
2499,Exploits
2500,Exploits
2501,Analysis
2502,Generic
2503,Generic
2504,Reconnaissance
2505,Exploits
2506,Normal
2507,Generic
2508,Generic
2509,Normal
2510,Generic
2511,Reconnaissance
2512,Generic
2513,Normal
2514,Analysis
2515,Normal
2516,Exploits
2517,DoS
2518,Generic
2519,Normal
2520,Reconnaissance
2521,Exploits
2522,Normal
2523,Generic
2524,Exploits
2525,Normal
2526,Reconnaissance
2527,Normal
2528,Generic
2529,DoS
2530,Fuzzers
2531,Generic
2532,Normal
2533,Generic
2534,Exploits
2535,Exploits
2536,Generic
2537,Normal
2538,Reconnaissance
2539,Normal
2540,Normal
2541,Normal
2542,Normal
2543,Generic
2544,Normal
2545,Generic
2546,Normal
2547,Normal
2548,Normal
2549,Normal
2550,Normal
2551,Exploits
2552,Normal
2553,Exploits
2554,Reconnaissance
2555,Fuzzers
2556,Normal
2557,Exploits
2558,DoS
2559,Normal
2560,Normal
2561,Exploits
2562,DoS
2563,Exploits
2564,Normal
2565,Normal
2566,Generic
2567,Shellcode
2568,DoS
2569,Generic
2570,Normal
2571,Generic
2572,Normal
2573,Fuzzers
2574,Exploits
2575,Generic
2576,Normal
2577,Normal
2578,Exploits
2579,Normal
2580,Reconnaissance
2581,Normal
2582,Normal
2583,Normal
2584,Fuzzers
2585,Generic
2586,Exploits
2587,Normal
2588,Generic
2589,Normal
2590,Normal
2591,Normal
2592,Normal
2593,Generic
2594,Normal
2595,Exploits
2596,Fuzzers
2597,Shellcode
2598,Exploits
2599,Normal
2600,Exploits
2601,Normal
2602,Generic
2603,Normal
2604,DoS
2605,Normal
2606,Normal
2607,Fuzzers
2608,Normal
2609,Fuzzers
2610,Generic
2611,Generic
2612,Fuzzers
2613,Normal
2614,Generic
2615,Generic
2616,Normal
2617,DoS
2618,Generic
2619,Generic
2620,Normal
2621,Generic
2622,Exploits
2623,Normal
2624,Exploits
2625,Normal
2626,Generic
2627,Generic
2628,Normal
2629,Exploits
2630,Normal
2631,Normal
2632,Exploits
2633,Normal
2634,Normal
2635,DoS
2636,Normal
2637,Normal
2638,Generic
2639,Generic
2640,Normal
2641,Normal
2642,Normal
2643,Normal
2644,Fuzzers
2645,Normal
2646,DoS
2647,Normal
2648,Generic
2649,Normal
2650,Normal
2651,Normal
2652,Exploits
2653,Fuzzers
2654,Normal
2655,DoS
2656,Generic
2657,DoS
2658,Generic
2659,Normal
2660,Exploits
2661,Normal
2662,Exploits
2663,Normal
2664,Exploits
2665,Fuzzers
2666,Generic
2667,Exploits
2668,DoS
2669,Normal
2670,Generic
2671,Normal
2672,Exploits
2673,Generic
2674,Normal
2675,DoS
2676,DoS
2677,Normal
2678,Exploits
2679,Normal
2680,Generic
2681,Exploits
2682,Generic
2683,Normal
2684,Normal
2685,Generic
2686,Exploits
2687,DoS
2688,Normal
2689,Normal
2690,Normal
2691,Fuzzers
2692,Normal
2693,Normal
2694,Normal
2695,Normal
2696,Fuzzers
2697,Exploits
2698,Exploits
2699,Exploits
2700,Normal
2701,Normal
2702,Normal
2703,Normal
2704,Fuzzers
2705,Normal
2706,Exploits
2707,Normal
2708,Fuzzers
2709,Normal
2710,Fuzzers
2711,Exploits
2712,Normal
2713,Normal
2714,Normal
2715,Normal
2716,Reconnaissance
2717,Fuzzers
2718,Generic
2719,Fuzzers
2720,Fuzzers
2721,Exploits
2722,Exploits
2723,Fuzzers
2724,Normal
2725,Generic
2726,DoS
2727,Exploits
2728,Exploits
2729,Normal
2730,Generic
2731,Fuzzers
2732,Reconnaissance
2733,Generic
2734,Generic
2735,DoS
2736,Normal
2737,Normal
2738,Backdoor
2739,Normal
2740,Exploits
2741,Normal
2742,Generic
2743,Exploits
2744,Normal
2745,Generic
2746,Generic
2747,Generic
2748,Exploits
2749,Normal
2750,Normal
2751,Normal
2752,Exploits
2753,Normal
2754,Normal
2755,Generic
2756,Fuzzers
2757,Normal
2758,Exploits
2759,Exploits
2760,Generic
2761,Generic
2762,Generic
2763,Generic
2764,Normal
2765,Shellcode
2766,Exploits
2767,Exploits
2768,Exploits
2769,Normal
2770,Reconnaissance
2771,Normal
2772,Generic
2773,Exploits
2774,Exploits
2775,Normal
2776,Normal
2777,Exploits
2778,Generic
2779,Generic
2780,DoS
2781,Normal
2782,Normal
2783,Exploits
2784,Normal
2785,Generic
2786,Normal
2787,Fuzzers
2788,Fuzzers
2789,Exploits
2790,Normal
2791,Normal
2792,Exploits
2793,Exploits
2794,Fuzzers
2795,Normal
2796,Generic
2797,Generic
2798,Generic
2799,Normal
2800,Generic
2801,Generic
2802,Normal
2803,Exploits
2804,Fuzzers
2805,Reconnaissance
2806,Normal
2807,Normal
2808,Normal
2809,Exploits
2810,Generic
2811,Generic
2812,Generic
2813,DoS
2814,Exploits
2815,Normal
2816,Fuzzers
2817,Exploits
2818,Exploits
2819,Reconnaissance
2820,Normal
2821,Normal
2822,Normal
2823,Generic
2824,Generic
2825,Generic
2826,Generic
2827,Generic
2828,Backdoor
2829,Fuzzers
2830,Reconnaissance
2831,Generic
2832,Generic
2833,Generic
2834,Fuzzers
2835,Normal
2836,Normal
2837,Generic
2838,Exploits
2839,Generic
2840,Fuzzers
2841,Reconnaissance
2842,Fuzzers
2843,Generic
2844,Generic
2845,Normal
2846,Normal
2847,Generic
2848,Exploits
2849,Exploits
2850,Normal
2851,Generic
2852,Exploits
2853,DoS
2854,DoS
2855,DoS
2856,Normal
2857,Generic
2858,Fuzzers
2859,Generic
2860,Normal
2861,Normal
2862,Shellcode
2863,Exploits
2864,Exploits
2865,Normal
2866,Normal
2867,Generic
2868,Exploits
2869,Fuzzers
2870,Fuzzers
2871,DoS
2872,Generic
2873,Normal
2874,Normal
2875,Normal
2876,Normal
2877,Generic
2878,Generic
2879,Fuzzers
2880,Exploits
2881,Analysis
2882,Normal
2883,Normal
2884,Generic
2885,Normal
2886,Normal
2887,Normal
2888,Fuzzers
2889,Normal
2890,Backdoor
2891,Exploits
2892,Normal
2893,Normal
2894,Generic
2895,Normal
2896,Normal
2897,Normal
2898,Exploits
2899,Generic
2900,Generic
2901,Generic
2902,Exploits
2903,Generic
2904,Generic
2905,Generic
2906,Exploits
2907,Generic
2908,Normal
2909,Exploits
2910,DoS
2911,Fuzzers
2912,Exploits
2913,Exploits
2914,Normal
2915,Normal
2916,Generic
2917,Normal
2918,Generic
2919,Normal
2920,Generic
2921,Reconnaissance
2922,Normal
2923,Fuzzers
2924,Exploits
2925,Normal
2926,DoS
2927,Normal
2928,Fuzzers
2929,Reconnaissance
2930,Normal
2931,Normal
2932,Analysis
2933,Reconnaissance
2934,Fuzzers
2935,Normal
2936,DoS
2937,Fuzzers
2938,Normal
2939,Generic
2940,Normal
2941,DoS
2942,Normal
2943,Fuzzers
2944,Reconnaissance
2945,Shellcode
2946,Generic
2947,Normal
2948,Reconnaissance
2949,Normal
2950,Exploits
2951,Normal
2952,Generic
2953,Exploits
2954,Generic
2955,Fuzzers
2956,Generic
2957,Exploits
2958,Exploits
2959,Normal
2960,Normal
2961,Generic
2962,Reconnaissance
2963,Generic
2964,Fuzzers
2965,Generic
2966,Generic
2967,Reconnaissance
2968,Exploits
2969,Generic
2970,Generic
2971,Generic
2972,Normal
2973,Normal
2974,Generic
2975,Normal
2976,Normal
2977,DoS
2978,Generic
2979,Normal
2980,Normal
2981,Normal
2982,Exploits
2983,Exploits
2984,Generic
2985,Generic
2986,Generic
2987,Normal
2988,Exploits
2989,Normal
2990,Generic
2991,Normal
2992,Generic
2993,Generic
2994,Exploits
2995,Generic
2996,Exploits
2997,Normal
2998,Normal
2999,DoS
3000,Exploits
3001,Normal
3002,Exploits
3003,Fuzzers
3004,Generic
3005,Exploits
3006,Fuzzers
3007,Normal
3008,Reconnaissance
3009,Normal
3010,Normal
3011,Fuzzers
3012,Generic
3013,Generic
3014,Reconnaissance
3015,Generic
3016,Normal
3017,Normal
3018,Exploits
3019,Normal
3020,Exploits
3021,Normal
3022,Exploits
3023,Generic
3024,Normal
3025,Fuzzers
3026,Generic
3027,DoS
3028,DoS
3029,Fuzzers
3030,Generic
3031,Normal
3032,Normal
3033,Exploits
3034,Generic
3035,Normal
3036,Generic
3037,Generic
3038,Generic
3039,Normal
3040,Exploits
3041,Normal
3042,Normal
3043,Normal
3044,Fuzzers
3045,Exploits
3046,Generic
3047,Generic
3048,Exploits
3049,Fuzzers
3050,Generic
3051,DoS
3052,Exploits
3053,Reconnaissance
3054,Exploits
3055,Exploits
3056,DoS
3057,Exploits
3058,Fuzzers
3059,Exploits
3060,Normal
3061,Normal
3062,Exploits
3063,Normal
3064,Normal
3065,Generic
3066,Normal
3067,Normal
3068,Normal
3069,Generic
3070,Fuzzers
3071,Exploits
3072,Exploits
3073,Fuzzers
3074,Normal
3075,Exploits
3076,Normal
3077,Normal
3078,Normal
3079,Normal
3080,Generic
3081,Normal
3082,Generic
3083,Normal
3084,Normal
3085,Exploits
3086,Fuzzers
3087,Normal
3088,Exploits
3089,Fuzzers
3090,Exploits
3091,Exploits
3092,DoS
3093,Exploits
3094,Normal
3095,Exploits
3096,Generic
3097,Reconnaissance
3098,Exploits
3099,Reconnaissance
3100,Exploits
3101,Generic
3102,Fuzzers
3103,DoS
3104,Normal
3105,DoS
3106,Exploits
3107,Fuzzers
3108,Fuzzers
3109,Generic
3110,Exploits
3111,Exploits
3112,Normal
3113,Normal
3114,Exploits
3115,Normal
3116,Reconnaissance
3117,Normal
3118,Exploits
3119,Normal
3120,Normal
3121,Normal
3122,Exploits
3123,Normal
3124,Normal
3125,DoS
3126,Exploits
3127,Normal
3128,Normal
3129,Normal
3130,Fuzzers
3131,Generic
3132,Normal
3133,Generic
3134,Exploits
3135,Generic
3136,Generic
3137,Fuzzers
3138,Normal
3139,Exploits
3140,Normal
3141,Generic
3142,Exploits
3143,Exploits
3144,DoS
3145,Exploits
3146,Exploits
3147,DoS
3148,Fuzzers
3149,Fuzzers
3150,Exploits
3151,Reconnaissance
3152,Exploits
3153,Reconnaissance
3154,DoS
3155,DoS
3156,Exploits
3157,Generic
3158,Normal
3159,Exploits
3160,Exploits
3161,Generic
3162,Normal
3163,Normal
3164,Generic
3165,Normal
3166,DoS
3167,DoS
3168,Exploits
3169,Generic
3170,Normal
3171,Fuzzers
3172,Normal
3173,Generic
3174,Normal
3175,Normal
3176,Generic
3177,Exploits
3178,Normal
3179,Normal
3180,Reconnaissance
3181,Fuzzers
3182,Fuzzers
3183,Generic
3184,Generic
3185,Exploits
3186,Generic
3187,Generic
3188,Exploits
3189,Fuzzers
3190,Fuzzers
3191,Generic
3192,Reconnaissance
3193,Generic
3194,Generic
3195,Exploits
3196,Generic
3197,Generic
3198,Normal
3199,Normal
3200,Reconnaissance
3201,Exploits
3202,Worms
3203,Normal
3204,Exploits
3205,Exploits
3206,Normal
3207,Generic
3208,Normal
3209,Shellcode
3210,Generic
3211,DoS
3212,Exploits
3213,Fuzzers
3214,Normal
3215,DoS
3216,Generic
3217,Exploits
3218,Fuzzers
3219,Fuzzers
3220,Generic
3221,Generic
3222,Generic
3223,Analysis
3224,Generic
3225,DoS
3226,Reconnaissance
3227,Analysis
3228,Fuzzers
3229,Normal
3230,Exploits
3231,Reconnaissance
3232,Normal
3233,Normal
3234,Normal
3235,Exploits
3236,Exploits
3237,Generic
3238,Normal
3239,Normal
3240,Normal
3241,Exploits
3242,Normal
3243,Generic
3244,DoS
3245,Generic
3246,Exploits
3247,Generic
3248,Normal
3249,Normal
3250,Normal
3251,Generic
3252,Exploits
3253,Generic
3254,Generic
3255,Exploits
3256,Fuzzers
3257,Normal
3258,Exploits
3259,Normal
3260,Fuzzers
3261,Normal
3262,Reconnaissance
3263,Generic
3264,Normal
3265,Normal
3266,Generic
3267,Generic
3268,Normal
3269,Generic
3270,Normal
3271,Normal
3272,Normal
3273,Normal
3274,DoS
3275,Generic
3276,Fuzzers
3277,Fuzzers
3278,Generic
3279,Generic
3280,Normal
3281,Generic
3282,Normal
3283,Generic
3284,Generic
3285,DoS
3286,Normal
3287,Generic
3288,Fuzzers
3289,Normal
3290,Normal
3291,DoS
3292,Generic
3293,Normal
3294,Generic
3295,Normal
3296,Generic
3297,Generic
3298,Generic
3299,Exploits
3300,Reconnaissance
3301,Exploits
3302,Normal
3303,Normal
3304,Exploits
3305,Normal
3306,Normal
3307,Fuzzers
3308,Generic
3309,Generic
3310,Generic
3311,Exploits
3312,Normal
3313,Reconnaissance
3314,Normal
3315,Normal
3316,Normal
3317,Normal
3318,Normal
3319,Backdoor
3320,Fuzzers
3321,DoS
3322,Normal
3323,DoS
3324,Normal
3325,DoS
3326,Exploits
3327,Fuzzers
3328,Generic
3329,Fuzzers
3330,Reconnaissance
3331,Normal
3332,Generic
3333,Normal
3334,Exploits
3335,Normal
3336,Exploits
3337,Exploits
3338,Generic
3339,Generic
3340,Normal
3341,Generic
3342,Generic
3343,Generic
3344,Fuzzers
3345,Generic
3346,Fuzzers
3347,Exploits
3348,Normal
3349,Fuzzers
3350,Normal
3351,DoS
3352,Normal
3353,Normal
3354,Normal
3355,Normal
3356,Exploits
3357,Normal
3358,Normal
3359,Generic
3360,Normal
3361,Analysis
3362,Fuzzers
3363,Reconnaissance
3364,Reconnaissance
3365,Generic
3366,Generic
3367,Normal
3368,Generic
3369,Normal
3370,Generic
3371,Reconnaissance
3372,Generic
3373,Exploits
3374,Normal
3375,Reconnaissance
3376,DoS
3377,DoS
3378,Exploits
3379,DoS
3380,Exploits
3381,Exploits
3382,Exploits
3383,Normal
3384,Normal
3385,Exploits
3386,Exploits
3387,Generic
3388,Exploits
3389,Generic
3390,Normal
3391,Generic
3392,Fuzzers
3393,Generic
3394,Normal
3395,Exploits
3396,Normal
3397,Generic
3398,Reconnaissance
3399,Generic
3400,Normal
3401,Generic
3402,Normal
3403,Generic
3404,Exploits
3405,Normal
3406,Fuzzers
3407,Generic
3408,Generic
3409,Exploits
3410,Generic
3411,Fuzzers
3412,Normal
3413,DoS
3414,Normal
3415,Exploits
3416,DoS
3417,Fuzzers
3418,Exploits
3419,Generic
3420,Exploits
3421,Reconnaissance
3422,Reconnaissance
3423,Generic
3424,Exploits
3425,Generic
3426,Fuzzers
3427,Normal
3428,Reconnaissance
3429,Normal
3430,Fuzzers
3431,Normal
3432,Fuzzers
3433,Normal
3434,Normal
3435,Backdoor
3436,Fuzzers
3437,Normal
3438,Generic
3439,Reconnaissance
3440,Exploits
3441,Normal
3442,Generic
3443,Normal
3444,Normal
3445,Normal
3446,Generic
3447,Normal
3448,DoS
3449,Generic
3450,DoS
3451,DoS
3452,Normal
3453,Normal
3454,Fuzzers
3455,DoS
3456,Generic
3457,Reconnaissance
3458,Exploits
3459,Generic
3460,Exploits
3461,Generic
3462,Normal
3463,Normal
3464,Generic
3465,Exploits
3466,DoS
3467,Shellcode
3468,DoS
3469,Normal
3470,Normal
3471,Normal
3472,Reconnaissance
3473,Exploits
3474,DoS
3475,Normal
3476,Normal
3477,Normal
3478,Generic
3479,Normal
3480,Normal
3481,Fuzzers
3482,Normal
3483,DoS
3484,Normal
3485,Normal
3486,Reconnaissance
3487,Generic
3488,Normal
3489,Normal
3490,Fuzzers
3491,Normal
3492,Exploits
3493,Normal
3494,Exploits
3495,Exploits
3496,Generic
3497,Generic
3498,Generic
3499,Normal
3500,Backdoor
3501,Reconnaissance
3502,DoS
3503,Normal
3504,Exploits
3505,Generic
3506,Normal
3507,Normal
3508,Fuzzers
3509,DoS
3510,DoS
3511,Normal
3512,Normal
3513,Normal
3514,Normal
3515,Exploits
3516,Generic
3517,Normal
3518,Normal
3519,Fuzzers
3520,DoS
3521,Generic
3522,Normal
3523,Generic
3524,Generic
3525,DoS
3526,Fuzzers
3527,DoS
3528,DoS
3529,Exploits
3530,Generic
3531,Generic
3532,Normal
3533,Normal
